Brand,Product,Variant Scope,Affected Variants,Current Category,Current Weight(s),Corrected Ship Class,Rec L,Rec W,Rec H,Recommended Site Weight,Delta Min,Delta Max,Match Source,Confidence,Action,Reason
🔵 Honda,ETi Honda Accord 96 ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Accord 96 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Accord 98 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Brio Racing 45 Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda CR-V 2012 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda CR-Z Racing 45 Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda City 2011 ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda City 2011 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda City 2011 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda City OEM Hood,All variants,6,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Civic 2006 Carbon Fiber Roof,All variants,4,Roof Panel,45,Roof Panel,,,,45.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic 2006 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,52,Trunk / Boot,,,,52.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EG 3-Door Carbon Fiber Doors,All variants,4,Door,40,Door,,,,40.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EG Carbon Fiber Widebody Kit,All variants,1,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda Civic EG Dry Carbon Drag Racing Door,All variants,5,Door,40,Door,,,,40.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EG Dry Carbon Fiber Drag Racing Body Kit,All variants,1,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda Civic EG Dry Carbon Fiber Drag Racing Bumper,All variants,5,Accessory,86.4,Accessory,,,,86.4,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EG Dry Carbon Roof,All variants,5,Roof Panel,45,Roof Panel,,,,45.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EG Headlight Air Intake Vents (Dry Carbon),All variants,5,Accessory,5,Accessory,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EG Racing Door 2pcs,All variants,5,Door,40,Door,,,,40.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EG Racing Door Cards 2pcs,All variants,5,Door Card,31,Door Card,,,,31.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EG/EK Dry Carbon Wiper Cowl Cover,All variants,5,Accessory,5.5,Accessory,,,,5.5,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EK 2/4-Door Carbon Fiber Drag Stance Front Bumper,All variants,5,Bumper,105,Front Bumper,,,,105.0,0.0,0.0,Retain current — bumper evidence sparse,Review,UPDATE SITE,Chinese extract does not contain enough consistent full-bumper observations for a bulk overwrite.
🔵 Honda,ETi Honda Civic EK 2/4-Door Wide Drag Stance Carbon Fiber Fenders,All variants,5,Door,40,Door,,,,40.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EK 4-Door Drag Stance Wide Carbon Fiber Rear Fender Flares,All variants,5,Rear Fender,30,Fender Flare / Arch,126.0,43.0,15.0,17.0,-13.0,-13.0,Cleaned category P75,Low,UPDATE SITE,Small flare/arch pieces separated from full fenders. Representative carton: B-MX5-ARCH-RALLY-NC / OD-0020349.
🔵 Honda,ETi Honda Civic EK Drag Stance Carbon Fiber Widebody Kit,All variants,1,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda Civic EK Dry Carbon Roof,All variants,5,Roof Panel,45,Roof Panel,,,,45.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EK Racing Door 2pcs,All variants,5,Door,40,Door,,,,40.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EK/EG Carbon Fiber Intake Pipe + Air Filter,All variants,5,Accessory,10,Accessory,,,,10.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EK9 Carbon Fiber Doors,All variants,4,Door,40,Door,,,,40.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EK9 Coupe Racing Dashboard,All variants,5,Full Dashboard,85,Full Dashboard,,,,85.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EK9 Coupe Racing Door Cards,All variants,5,Door Card,31,Door Card,,,,31.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EK9 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,52,Trunk / Boot,,,,52.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic EK96-99 Race Carbon Fiber Dashboard,All variants,4,Full Dashboard,85,Full Dashboard,,,,85.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic EK99 GTR Carbon Fiber Hood,All variants,4,Hood,98,Hood,161.0,151.0,20.0,98.0,0.0,0.0,Established ETi hood tier,Established,KEEP,Retain the established ETi large hood tier.
🔵 Honda,ETi Honda Civic EP3 Race Carbon Fiber Dashboard,All variants,4,Full Dashboard,85,Full Dashboard,,,,85.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic Engine Bay Dress Up Kit,All variants,5,Accessory,5,Accessory,,,,5.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Civic FB 2012 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,52,Trunk / Boot,,,,52.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Civic FC Carbon Fiber Widebody Kit,All variants,1,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda Civic FK Type R Widebody Kit,All variants,1,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda DC2 Round Eye ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda DC2 Squared Eye ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda DC5 Carbon Fiber Doors,All variants,4,Door,51,Door,,,,51.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda DC5 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda DC5 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda DC5 Porno Body Kit,All variants,1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda Dimension 01 ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Dimension 01 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Dimension 04 ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Dimension 04 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Dimension Body Kit,All variants,6,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,ETi Honda EK/ EG Titanium Strut Bar,All variants,2,Accessory,2.5,Accessory,,,,2.5,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda EP3 Carbon Fiber Doors,All variants,4,Door,51,Door,,,,51.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda EP3 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Hybrid Civic FD OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,52,Trunk / Boot,,,,52.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Jazz 2010 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,52,Trunk / Boot,,,,52.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Jazz Carbon Fiber Roof,All variants,4,Roof Panel,45,Roof Panel,,,,45.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Jazz GE OEM Carbon Fiber Fender,All variants,4,Accessory,48,Accessory,,,,48.0,0.0,0.0,Retain current actual/manual weight,Existing,KEEP,No defensible dimensional override from the partner extract.
🔵 Honda,ETi Honda Prelude Pop-Up ETi Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Prelude S15 Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda Prelude/S15 S15 Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda S2000 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,ETi Honda S2000 OEM Carbon Fiber Trunk,All variants,4,Trunk/Boot,67,Trunk / Boot,,,,67.0,0.0,0.0,Retain current — chassis dependent,Review,UPDATE SITE,No reliable exact chassis match; broad category data is too variable for a safe overwrite.
🔵 Honda,ETi Honda Stream 05 OEM Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,Honda Accord 09 Top Secret Style Carbon Fiber Hood,All variants,4,Hood,74,Hood,170.0,133.0,16.0,73.0,-1.0,-1.0,Established ETi hood tier,Established,KEEP,Retain the established ETi standard hood tier.
🔵 Honda,Honda Accord 2003 Junction Produce Style Body Kit,All variants,1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Accord 2003 Modulo Style Body Kit,All variants,10,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Accord 2003 Mugen Skirt Style Body Kit,All variants,15,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Accord 2003 Wald Skirt Style Body Kit,All variants,1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Accord 2008 ETi M3 Body Kit,All variants,1,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Accord 2008 Mugen Style Body Kit,All variants,6,Full Body Kit,200,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic 2006 Modulo Skirt Style Body Kit,All variants,10,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic 2006 Mugen RR Style Body Kit,All variants,16,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic 2006 Mugen Skirt Style Body Kit,All variants,15,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic 2006 for Type R Style Body Kit,All variants,6,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic EF ETi Body Kit,All variants,4,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic EG Dry Carbon Fiber Drag Racing Body Kit,All variants,1,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
🔵 Honda,Honda Civic EK Big Eye 96 Mugen C-West Style Body Kit,All variants,5,Full Body Kit,156,Full Body Kit,,,,,,,Manual multi-carton,Manual,REVIEW,Full kits require the sum of each component carton; do not use one generic Shopify weight.
